,Xm,Ym,Zm,cont,datetime,dry wt (mg),fresh wt (mg),image_num,leaf_area,name,position,tray
2753,0.1278772,0.1529536,0.04476598,0.06216307,2016-01-01:09-35-07,270.0,688.8,851.0,50525.0,PSI_Tray032_2016-01-01--09-35-07_top_4-2_851.png,p-17,32.0
2754,0.1296861,0.1548233,0.04443136,0.06406548,2016-01-02:09-49-17,270.0,688.8,854.0,51690.0,PSI_Tray032_2016-01-02--09-49-17_top_4-2_854.png,p-17,32.0
2755,0.1333977,0.1583282,0.04637415,0.06307453,2016-01-02:13-57-03,270.0,688.8,872.0,54369.0,PSI_Tray032_2016-01-02--13-57-03_top_4-2_872.png,p-17,32.0
2756,0.13267400000000001,0.15794260000000002,0.04580073,0.06346351,2016-01-02:18-06-58,270.0,688.8,890.0,55422.0,PSI_Tray032_2016-01-02--18-06-58_top_4-2_890.png,p-17,32.0
2757,0.12537269999999998,0.1495277,0.04414436,0.06180707,2016-01-03:09-04-50,270.0,688.8,902.0,60179.0,PSI_Tray032_2016-01-03--09-04-50_top_4-2_902.png,p-17,32.0
2758,0.1295305,0.152644,0.04645677,0.06314437,2016-01-03:13-12-04,270.0,688.8,920.0,61435.0,PSI_Tray032_2016-01-03--13-12-04_top_4-2_920.png,p-17,32.0
2759,0.1274691,0.1505348,0.04563791,0.06196036,2016-01-03:17-21-21,270.0,688.8,938.0,62231.0,PSI_Tray032_2016-01-03--17-21-21_top_4-2_938.png,p-17,32.0
2760,0.1256138,0.14940970000000003,0.04481841,0.05911085,2016-01-04:09-04-54,270.0,688.8,953.0,69224.0,PSI_Tray032_2016-01-04--09-04-54_top_4-2_953.png,p-17,32.0
2761,0.13156310000000002,0.1546455,0.04761024,0.05915788,2016-01-04:13-14-40,270.0,688.8,971.0,70519.0,PSI_Tray032_2016-01-04--13-14-40_top_4-2_971.png,p-17,32.0
2762,0.12867730000000002,0.152001,0.04619651,0.0562603,2016-01-04:17-25-46,270.0,688.8,989.0,71514.0,PSI_Tray032_2016-01-04--17-25-46_top_4-2_989.png,p-17,32.0
2763,0.1276003,0.1519336,0.04538082,0.05111251,2016-01-05:09-04-55,270.0,688.8,1004.0,80209.0,PSI_Tray032_2016-01-05--09-04-55_top_4-2_1004.png,p-17,32.0
2764,0.1320603,0.15565379999999998,0.04779276,0.05361478,2016-01-05:13-13-25,270.0,688.8,1022.0,80539.0,PSI_Tray032_2016-01-05--13-13-25_top_4-2_1022.png,p-17,32.0
2765,0.12957739999999998,0.1533029,0.04680945,0.05050987,2016-01-05:17-21-00,270.0,688.8,1040.0,82401.0,PSI_Tray032_2016-01-05--17-21-00_top_4-2_1040.png,p-17,32.0
2766,0.1264132,0.1509868,0.04526334,0.04817441,2016-01-06:09-13-50,270.0,688.8,1055.0,89496.0,PSI_Tray032_2016-01-06--09-13-50_top_4-2_1055.png,p-17,32.0
2767,0.1298793,0.15364489999999997,0.0469895,0.05006728,2016-01-06:13-21-04,270.0,688.8,1073.0,90019.0,PSI_Tray032_2016-01-06--13-21-04_top_4-2_1073.png,p-17,32.0
2768,0.1278111,0.15163120000000002,0.04603803,0.05060916,2016-01-06:17-29-26,270.0,688.8,1091.0,91054.0,PSI_Tray032_2016-01-06--17-29-26_top_4-2_1091.png,p-17,32.0
2769,0.1272354,0.1521237,0.04505665,0.04453466,2016-01-07:09-04-54,270.0,688.8,1106.0,100258.0,PSI_Tray032_2016-01-07--09-04-54_top_4-2_1106.png,p-17,32.0
2770,0.130592,0.1547127,0.04703093,0.04608937,2016-01-07:13-14-27,270.0,688.8,1124.0,100753.0,PSI_Tray032_2016-01-07--13-14-27_top_4-2_1124.png,p-17,32.0
2771,0.12803599999999998,0.15244270000000001,0.04576637,0.04725295,2016-01-07:17-24-51,270.0,688.8,1142.0,101782.0,PSI_Tray032_2016-01-07--17-24-51_top_4-2_1142.png,p-17,32.0
2772,0.1281205,0.1537699,0.04495552,0.04276315,2016-01-08:09-04-54,270.0,688.8,1157.0,109772.0,PSI_Tray032_2016-01-08--09-04-54_top_4-2_1157.png,p-17,32.0
2773,0.1341653,0.15914260000000002,0.04804482,0.04213515,2016-01-08:13-15-34,270.0,688.8,1175.0,111363.0,PSI_Tray032_2016-01-08--13-15-34_top_4-2_1175.png,p-17,32.0
2774,0.13180160000000002,0.1570592,0.04688213,0.04292495,2016-01-08:17-27-12,270.0,688.8,1193.0,111933.0,PSI_Tray032_2016-01-08--17-27-12_top_4-2_1193.png,p-17,32.0
2775,0.1292954,0.15547370000000002,0.04541544,0.03925287,2016-01-09:09-04-54,270.0,688.8,1208.0,120507.0,PSI_Tray032_2016-01-09--09-04-54_top_4-2_1208.png,p-17,32.0
2776,0.1320934,0.15735120000000002,0.04689184,0.0401378,2016-01-09:13-15-36,270.0,688.8,1226.0,120056.0,PSI_Tray032_2016-01-09--13-15-36_top_4-2_1226.png,p-17,32.0
2777,0.13032169999999998,0.15594370000000002,0.04610331,0.03879213,2016-01-09:17-27-31,270.0,688.8,1244.0,122069.0,PSI_Tray032_2016-01-09--17-27-31_top_4-2_1244.png,p-17,32.0
2778,0.1279246,0.1543846,0.04478751,0.03688155,2016-01-10:09-04-54,270.0,688.8,1259.0,128609.0,PSI_Tray032_2016-01-10--09-04-54_top_4-2_1259.png,p-17,32.0
2779,0.1319006,0.15750699999999998,0.04663172,0.03662911,2016-01-10:13-17-29,270.0,688.8,1277.0,131792.0,PSI_Tray032_2016-01-10--13-17-29_top_4-2_1277.png,p-17,32.0
2780,0.1301846,0.15614429999999999,0.04591667,0.03593414,2016-01-10:17-31-16,270.0,688.8,1295.0,135084.0,PSI_Tray032_2016-01-10--17-31-16_top_4-2_1295.png,p-17,32.0
2781,0.1288568,0.1561471,0.04422396,0.03654611,2016-01-11:09-11-28,270.0,688.8,1310.0,139597.0,PSI_Tray032_2016-01-11--09-11-28_top_4-2_1310.png,p-17,32.0
2782,0.1279004,0.1541415,0.04521797,0.03652943,2016-01-11:16-43-36,270.0,688.8,1325.0,140075.0,PSI_Tray032_2016-01-11--16-43-36_top_4-2_1325.png,p-17,32.0
2783,0.1230964,0.1489729,0.04404399,0.03471536,2016-01-12:09-03-24,270.0,688.8,1352.0,145033.0,PSI_Tray032_2016-01-12--09-03-24_top_4-2_1352.png,p-17,32.0
2784,0.1267317,0.1517193,0.04569607,0.03454607,2016-01-12:13-05-03,270.0,688.8,1386.0,146545.0,PSI_Tray032_2016-01-12--13-05-03_top_4-2_1386.png,p-17,32.0
2785,0.1265795,0.1519386,0.04551553,0.03423553,2016-01-12:17-14-42,270.0,688.8,1408.0,147789.0,PSI_Tray032_2016-01-12--17-14-42_top_4-2_1408.png,p-17,32.0
2786,0.12351489999999998,0.1497243,0.04404662,0.03356559,2016-01-13:09-04-23,270.0,688.8,1421.0,153043.0,PSI_Tray032_2016-01-13--09-04-23_top_4-2_1421.png,p-17,32.0
2787,0.1282635,0.1539414,0.04587974,0.03297636,2016-01-13:13-16-46,270.0,688.8,1441.0,154722.0,PSI_Tray032_2016-01-13--13-16-46_top_4-2_1441.png,p-17,32.0
2788,0.1266765,0.15265209999999999,0.04523002,0.03316256,2016-01-13:17-28-49,270.0,688.8,1461.0,156340.0,PSI_Tray032_2016-01-13--17-28-49_top_4-2_1461.png,p-17,32.0
2789,0.1230672,0.1498142,0.04298466,0.03284307,2016-01-14:09-04-24,270.0,688.8,1472.0,159284.0,PSI_Tray032_2016-01-14--09-04-24_top_4-2_1472.png,p-17,32.0
2790,0.12764769999999998,0.15362879999999998,0.04540147,0.03280828,2016-01-14:13-16-27,270.0,688.8,1492.0,159265.0,PSI_Tray032_2016-01-14--13-16-27_top_4-2_1492.png,p-17,32.0
2791,0.1233445,0.1494374,0.04352439,0.03277023,2016-01-14:17-16-52,270.0,688.8,1511.0,160671.0,PSI_Tray032_2016-01-14--17-16-52_top_4-2_1511.png,p-17,32.0
2792,0.1234768,0.1508006,0.04254044,0.03434647,2016-01-15:10-05-01,270.0,688.8,1523.0,167988.0,PSI_Tray032_2016-01-15--10-05-01_top_4-2_1523.png,p-17,32.0
2793,0.1257442,0.15230729999999998,0.04454505,0.03361601,2016-01-15:14-16-48,270.0,688.8,1543.0,167417.0,PSI_Tray032_2016-01-15--14-16-48_top_4-2_1543.png,p-17,32.0
2794,0.12384169999999999,0.15044720000000003,0.04400657,0.03347662,2016-01-15:18-28-51,270.0,688.8,1563.0,168273.0,PSI_Tray032_2016-01-15--18-28-51_top_4-2_1563.png,p-17,32.0
2795,0.11843110000000001,0.1449643,0.04205354,0.03301492,2016-01-16:09-04-23,270.0,688.8,1574.0,170388.0,PSI_Tray032_2016-01-16--09-04-23_top_4-2_1574.png,p-17,32.0
2796,0.12335560000000001,0.1492879,0.04407683,0.03277533,2016-01-16:13-16-34,270.0,688.8,1594.0,171427.0,PSI_Tray032_2016-01-16--13-16-34_top_4-2_1594.png,p-17,32.0
2797,0.12037460000000001,0.14630539999999997,0.04273146,0.03468862,2016-01-16:17-28-42,270.0,688.8,1614.0,173545.0,PSI_Tray032_2016-01-16--17-28-42_top_4-2_1614.png,p-17,32.0
2798,0.11700830000000001,0.1438087,0.04030477,0.03406421,2016-01-17:09-04-24,270.0,688.8,1625.0,173649.0,PSI_Tray032_2016-01-17--09-04-24_top_4-2_1625.png,p-17,32.0
2799,0.1225864,0.14866949999999998,0.04281664,0.03548731,2016-01-17:13-16-52,270.0,688.8,1645.0,172016.0,PSI_Tray032_2016-01-17--13-16-52_top_4-2_1645.png,p-17,32.0
2800,0.12009700000000001,0.146317,0.04202911,0.03562807,2016-01-17:17-29-23,270.0,688.8,1665.0,172221.0,PSI_Tray032_2016-01-17--17-29-23_top_4-2_1665.png,p-17,32.0
2801,0.1164681,0.1432705,0.04022413,0.03875426,2016-01-18:09-04-26,270.0,688.8,1676.0,176916.0,PSI_Tray032_2016-01-18--09-04-26_top_4-2_1676.png,p-17,32.0
2802,0.1042364,0.12280360000000001,0.04255566,0.261006,2015-12-14:12-54-51,10.0,141.9,1.0,528.0,PSI_Tray032_2015-12-14--12-54-51_top_4-3_1.png,p-18,32.0
2803,0.1046035,0.12313510000000001,0.04226582,0.23879160000000002,2015-12-15:09-04-35,10.0,141.9,9.0,658.0,PSI_Tray032_2015-12-15--09-04-35_top_4-3_9.png,p-18,32.0
2804,0.10788510000000001,0.1242979,0.04514113,0.24233160000000004,2015-12-15:13-34-38,10.0,141.9,10.0,824.0,PSI_Tray032_2015-12-15--13-34-38_top_4-3_10.png,p-18,32.0
2805,0.10870510000000001,0.1242702,0.04637635,0.236506,2015-12-15:17-43-54,10.0,141.9,29.0,914.0,PSI_Tray032_2015-12-15--17-43-54_top_4-3_29.png,p-18,32.0
2806,0.1057003,0.1225039,0.04424358,0.2164237,2015-12-16:09-04-36,10.0,141.9,36.0,1100.0,PSI_Tray032_2015-12-16--09-04-36_top_4-3_36.png,p-18,32.0
2807,0.1136107,0.1289997,0.04840762,0.20860309999999999,2015-12-16:13-14-06,10.0,141.9,55.0,1253.0,PSI_Tray032_2015-12-16--13-14-06_top_4-3_55.png,p-18,32.0
2808,0.11128699999999998,0.12839089999999997,0.04682987,0.2103265,2015-12-16:17-15-40,10.0,141.9,71.0,1055.0,PSI_Tray032_2015-12-16--17-15-40_top_4-3_71.png,p-18,32.0
2809,0.1120315,0.1301063,0.04545859,0.2057277,2015-12-17:09-04-37,10.0,141.9,86.0,1555.0,PSI_Tray032_2015-12-17--09-04-37_top_4-3_86.png,p-18,32.0
2810,0.1176614,0.1355958,0.04649566,0.2063718,2015-12-17:13-14-37,10.0,141.9,105.0,1557.0,PSI_Tray032_2015-12-17--13-14-37_top_4-3_105.png,p-18,32.0
2811,0.1179453,0.1362563,0.04641342,0.1944163,2015-12-17:17-27-27,10.0,141.9,124.0,1690.0,PSI_Tray032_2015-12-17--17-27-27_top_4-3_124.png,p-18,32.0
2812,0.1154237,0.1344981,0.04578199,0.19052879999999997,2015-12-18:09-04-37,10.0,141.9,137.0,2078.0,PSI_Tray032_2015-12-18--09-04-37_top_4-3_137.png,p-18,32.0
2813,0.12030739999999998,0.1387745,0.0462243,0.1828276,2015-12-18:13-15-11,10.0,141.9,156.0,2161.0,PSI_Tray032_2015-12-18--13-15-11_top_4-3_156.png,p-18,32.0
2814,0.12061140000000001,0.1397197,0.04580246,0.179662,2015-12-18:17-15-15,10.0,141.9,174.0,2277.0,PSI_Tray032_2015-12-18--17-15-15_top_4-3_174.png,p-18,32.0
2815,0.1193463,0.1391846,0.04532854,0.18046220000000002,2015-12-19:09-04-37,10.0,141.9,188.0,2725.0,PSI_Tray032_2015-12-19--09-04-37_top_4-3_188.png,p-18,32.0
2816,0.12236269999999999,0.1415385,0.04590703,0.1761317,2015-12-19:13-15-59,10.0,141.9,207.0,2865.0,PSI_Tray032_2015-12-19--13-15-59_top_4-3_207.png,p-18,32.0
2817,0.1225594,0.1421824,0.0452172,0.1692259,2015-12-19:17-16-49,10.0,141.9,225.0,3008.0,PSI_Tray032_2015-12-19--17-16-49_top_4-3_225.png,p-18,32.0
2818,0.1215347,0.1420109,0.04511785,0.1493142,2015-12-20:09-04-38,10.0,141.9,239.0,3560.0,PSI_Tray032_2015-12-20--09-04-38_top_4-3_239.png,p-18,32.0
2819,0.12582290000000002,0.14545770000000002,0.04679886,0.1498878,2015-12-20:13-16-46,10.0,141.9,258.0,3753.0,PSI_Tray032_2015-12-20--13-16-46_top_4-3_258.png,p-18,32.0
2820,0.1234162,0.1435515,0.04579291,0.14396289999999998,2015-12-20:17-18-29,10.0,141.9,276.0,4044.0,PSI_Tray032_2015-12-20--17-18-29_top_4-3_276.png,p-18,32.0
2821,0.12216800000000001,0.1429555,0.04482336,0.13758879999999998,2015-12-21:09-04-39,10.0,141.9,290.0,4477.0,PSI_Tray032_2015-12-21--09-04-39_top_4-3_290.png,p-18,32.0
2822,0.1259157,0.14588210000000001,0.04621356,0.1400098,2015-12-21:13-17-50,10.0,141.9,309.0,4506.0,PSI_Tray032_2015-12-21--13-17-50_top_4-3_309.png,p-18,32.0
2823,0.1241923,0.1447525,0.04516071,0.1345685,2015-12-21:17-20-33,10.0,141.9,327.0,4802.0,PSI_Tray032_2015-12-21--17-20-33_top_4-3_327.png,p-18,32.0
2824,0.1231562,0.1445293,0.04463649,0.13399729999999999,2015-12-22:09-04-40,10.0,141.9,341.0,5765.0,PSI_Tray032_2015-12-22--09-04-40_top_4-3_341.png,p-18,32.0
2825,0.1185625,0.1375897,0.04373424,0.13718370000000002,2015-12-22:13-04-57,10.0,141.9,359.0,6758.0,PSI_Tray032_2015-12-22--13-04-57_top_4-3_359.png,p-18,32.0
2826,0.11812850000000001,0.13777679999999998,0.04348271,0.13150799999999999,2015-12-22:17-08-16,10.0,141.9,377.0,7044.0,PSI_Tray032_2015-12-22--17-08-16_top_4-3_377.png,p-18,32.0
2827,0.1179828,0.138752,0.04313304,0.13362020000000002,2015-12-23:09-04-42,10.0,141.9,392.0,7894.0,PSI_Tray032_2015-12-23--09-04-42_top_4-3_392.png,p-18,32.0
2828,0.12207180000000001,0.14195560000000002,0.04497033,0.13525120000000002,2015-12-23:13-09-38,10.0,141.9,410.0,8075.0,PSI_Tray032_2015-12-23--13-09-38_top_4-3_410.png,p-18,32.0
2829,0.1204748,0.1410529,0.04394238,0.1289053,2015-12-23:17-29-31,10.0,141.9,423.0,8372.0,PSI_Tray032_2015-12-23--17-29-31_top_4-3_423.png,p-18,32.0
2830,0.11938610000000001,0.14028010000000002,0.04333418,0.12340350000000001,2015-12-23:21-32-21,10.0,141.9,437.0,8501.0,PSI_Tray032_2015-12-23--21-32-21_top_4-3_437.png,p-18,32.0
2831,0.11894500000000001,0.1398624,0.0433232,0.12360109999999999,2015-12-24:09-04-43,10.0,141.9,443.0,9038.0,PSI_Tray032_2015-12-24--09-04-43_top_4-3_443.png,p-18,32.0
2832,0.1219874,0.142348,0.04443612,0.12481010000000001,2015-12-24:13-17-49,10.0,141.9,460.0,9246.0,PSI_Tray032_2015-12-24--13-17-49_top_4-3_460.png,p-18,32.0
2833,0.12125830000000001,0.1420432,0.04393898,0.12446480000000001,2015-12-24:17-21-01,10.0,141.9,478.0,9404.0,PSI_Tray032_2015-12-24--17-21-01_top_4-3_478.png,p-18,32.0
2834,0.1201537,0.141429,0.04328129,0.1167231,2015-12-25:09-04-43,10.0,141.9,494.0,10296.0,PSI_Tray032_2015-12-25--09-04-43_top_4-3_494.png,p-18,32.0
2835,0.12264480000000001,0.14305420000000002,0.0443941,0.1116899,2015-12-25:13-06-04,10.0,141.9,512.0,10553.0,PSI_Tray032_2015-12-25--13-06-04_top_4-3_512.png,p-18,32.0
2836,0.12190039999999999,0.1426986,0.04390814,0.11108010000000001,2015-12-25:17-10-02,10.0,141.9,530.0,10885.0,PSI_Tray032_2015-12-25--17-10-02_top_4-3_530.png,p-18,32.0
2837,0.124025,0.1462868,0.04394462,0.1075211,2015-12-26:09-04-44,10.0,141.9,545.0,12586.0,PSI_Tray032_2015-12-26--09-04-44_top_4-3_545.png,p-18,32.0
2838,0.1257903,0.14724679999999998,0.04477437,0.1054692,2015-12-26:13-06-40,10.0,141.9,563.0,12748.0,PSI_Tray032_2015-12-26--13-06-40_top_4-3_563.png,p-18,32.0
2839,0.1243262,0.14627479999999998,0.04411956,0.1002324,2015-12-26:17-11-53,10.0,141.9,581.0,13172.0,PSI_Tray032_2015-12-26--17-11-53_top_4-3_581.png,p-18,32.0
2840,0.12241279999999999,0.1447602,0.04305566,0.0967148,2015-12-27:09-04-44,10.0,141.9,596.0,15572.0,PSI_Tray032_2015-12-27--09-04-44_top_4-3_596.png,p-18,32.0
2841,0.12674649999999998,0.1483178,0.04514213,0.09540417,2015-12-27:13-14-57,10.0,141.9,614.0,15946.0,PSI_Tray032_2015-12-27--13-14-57_top_4-3_614.png,p-18,32.0
2842,0.12571079999999998,0.1478537,0.04470044,0.09606276,2015-12-27:17-21-03,10.0,141.9,632.0,16288.0,PSI_Tray032_2015-12-27--17-21-03_top_4-3_632.png,p-18,32.0
2843,0.123903,0.14671420000000002,0.04379359,0.09454548,2015-12-28:09-04-44,10.0,141.9,647.0,18596.0,PSI_Tray032_2015-12-28--09-04-44_top_4-3_647.png,p-18,32.0
2844,0.12821960000000002,0.1503148,0.04547144,0.09366406,2015-12-28:13-08-33,10.0,141.9,665.0,19152.0,PSI_Tray032_2015-12-28--13-08-33_top_4-3_665.png,p-18,32.0
2845,0.12666660000000002,0.1491142,0.04458004,0.09034739,2015-12-28:17-15-39,10.0,141.9,683.0,19915.0,PSI_Tray032_2015-12-28--17-15-39_top_4-3_683.png,p-18,32.0
2846,0.1258911,0.1489414,0.04424797,0.08587386,2015-12-29:09-39-00,10.0,141.9,698.0,22153.0,PSI_Tray032_2015-12-29--09-39-00_top_4-3_698.png,p-18,32.0
2847,0.130169,0.15248720000000002,0.04625664,0.08557586,2015-12-29:13-43-48,10.0,141.9,716.0,22347.0,PSI_Tray032_2015-12-29--13-43-48_top_4-3_716.png,p-18,32.0
2848,0.1278799,0.1504283,0.04509141,0.08401777,2015-12-29:17-51-56,10.0,141.9,734.0,22981.0,PSI_Tray032_2015-12-29--17-51-56_top_4-3_734.png,p-18,32.0
2849,0.1297048,0.1536612,0.04493342,0.07457633,2015-12-30:09-04-50,10.0,141.9,749.0,26217.0,PSI_Tray032_2015-12-30--09-04-50_top_4-3_749.png,p-18,32.0
2850,0.10554100000000001,0.1267357,0.04010608,0.1958459,2015-12-14:12-54-51,320.0,727.2,1.0,1656.0,PSI_Tray032_2015-12-14--12-54-51_top_4-4_1.png,p-19,32.0
2851,0.10484700000000001,0.1253738,0.0388173,0.1792994,2015-12-15:09-04-35,320.0,727.2,9.0,2030.0,PSI_Tray032_2015-12-15--09-04-35_top_4-4_9.png,p-19,32.0
2852,0.10649120000000001,0.12566480000000002,0.04032117,0.17396789999999998,2015-12-15:13-34-38,320.0,727.2,10.0,2185.0,PSI_Tray032_2015-12-15--13-34-38_top_4-4_10.png,p-19,32.0
2853,0.10611789999999999,0.12460399999999999,0.04009465,0.1765266,2015-12-15:17-43-54,320.0,727.2,29.0,2184.0,PSI_Tray032_2015-12-15--17-43-54_top_4-4_29.png,p-19,32.0
2854,0.10699120000000001,0.12697460000000002,0.0393393,0.1674243,2015-12-16:09-04-36,320.0,727.2,36.0,2539.0,PSI_Tray032_2015-12-16--09-04-36_top_4-4_36.png,p-19,32.0
2855,0.1076154,0.1272952,0.03937365,0.1680526,2015-12-16:13-14-06,320.0,727.2,55.0,2817.0,PSI_Tray032_2015-12-16--13-14-06_top_4-4_55.png,p-19,32.0
2856,0.10810230000000001,0.12759469999999998,0.03948705,0.1640059,2015-12-16:17-15-40,320.0,727.2,71.0,2946.0,PSI_Tray032_2015-12-16--17-15-40_top_4-4_71.png,p-19,32.0
2857,0.11142439999999999,0.1321247,0.03925936,0.1534973,2015-12-17:09-04-37,320.0,727.2,86.0,3640.0,PSI_Tray032_2015-12-17--09-04-37_top_4-4_86.png,p-19,32.0
2858,0.1133394,0.13361510000000001,0.0392493,0.14425870000000002,2015-12-17:13-14-37,320.0,727.2,105.0,3925.0,PSI_Tray032_2015-12-17--13-14-37_top_4-4_105.png,p-19,32.0
2859,0.1145812,0.1354594,0.03949265,0.1398656,2015-12-17:17-27-27,320.0,727.2,124.0,4140.0,PSI_Tray032_2015-12-17--17-27-27_top_4-4_124.png,p-19,32.0
2860,0.117776,0.1403855,0.04019818,0.13103720000000002,2015-12-18:09-04-37,320.0,727.2,137.0,4959.0,PSI_Tray032_2015-12-18--09-04-37_top_4-4_137.png,p-19,32.0
2861,0.1202964,0.14195750000000001,0.0408478,0.1350688,2015-12-18:13-15-11,320.0,727.2,156.0,5292.0,PSI_Tray032_2015-12-18--13-15-11_top_4-4_156.png,p-19,32.0
2862,0.1144025,0.1349549,0.0394726,0.1423277,2015-12-18:17-15-15,320.0,727.2,174.0,6438.0,PSI_Tray032_2015-12-18--17-15-15_top_4-4_174.png,p-19,32.0
2863,0.1163529,0.13817979999999996,0.03954667,0.1282654,2015-12-19:09-04-37,320.0,727.2,188.0,7372.0,PSI_Tray032_2015-12-19--09-04-37_top_4-4_188.png,p-19,32.0
2864,0.11746980000000001,0.13860229999999998,0.03978369,0.13155989999999998,2015-12-19:13-15-59,320.0,727.2,207.0,7588.0,PSI_Tray032_2015-12-19--13-15-59_top_4-4_207.png,p-19,32.0
2865,0.11742799999999999,0.1388863,0.0397286,0.12380539999999998,2015-12-19:17-16-49,320.0,727.2,225.0,7898.0,PSI_Tray032_2015-12-19--17-16-49_top_4-4_225.png,p-19,32.0
2866,0.11713339999999998,0.13931949999999999,0.03954544,0.11658869999999999,2015-12-20:09-04-38,320.0,727.2,239.0,8833.0,PSI_Tray032_2015-12-20--09-04-38_top_4-4_239.png,p-19,32.0
2867,0.1220075,0.1436672,0.04183039,0.11796079999999999,2015-12-20:13-16-46,320.0,727.2,258.0,9115.0,PSI_Tray032_2015-12-20--13-16-46_top_4-4_258.png,p-19,32.0
2868,0.1200068,0.14180410000000002,0.04066656,0.1107568,2015-12-20:17-18-29,320.0,727.2,276.0,9380.0,PSI_Tray032_2015-12-20--17-18-29_top_4-4_276.png,p-19,32.0
2869,0.12195009999999999,0.14522349999999998,0.04139963,0.11347149999999999,2015-12-21:09-04-39,320.0,727.2,290.0,10782.0,PSI_Tray032_2015-12-21--09-04-39_top_4-4_290.png,p-19,32.0
2870,0.1236595,0.14528039999999998,0.04206549,0.11112839999999999,2015-12-21:13-17-50,320.0,727.2,309.0,11409.0,PSI_Tray032_2015-12-21--13-17-50_top_4-4_309.png,p-19,32.0
2871,0.12068920000000001,0.14260079999999997,0.04062708,0.11122670000000001,2015-12-21:17-20-33,320.0,727.2,327.0,11836.0,PSI_Tray032_2015-12-21--17-20-33_top_4-4_327.png,p-19,32.0
2872,0.1254552,0.1491293,0.04186837,0.09998309,2015-12-22:09-04-40,320.0,727.2,341.0,13260.0,PSI_Tray032_2015-12-22--09-04-40_top_4-4_341.png,p-19,32.0
2873,0.1252825,0.1477364,0.04199361,0.1033019,2015-12-22:13-04-57,320.0,727.2,359.0,13932.0,PSI_Tray032_2015-12-22--13-04-57_top_4-4_359.png,p-19,32.0
2874,0.12333730000000001,0.1459493,0.0411737,0.10293959999999999,2015-12-22:17-08-16,320.0,727.2,377.0,14313.0,PSI_Tray032_2015-12-22--17-08-16_top_4-4_377.png,p-19,32.0
2875,0.12149669999999999,0.1448442,0.04055594,0.10258210000000001,2015-12-23:09-04-42,320.0,727.2,392.0,15867.0,PSI_Tray032_2015-12-23--09-04-42_top_4-4_392.png,p-19,32.0
2876,0.1235006,0.14547520000000003,0.04168971,0.10497999999999999,2015-12-23:13-09-38,320.0,727.2,410.0,16537.0,PSI_Tray032_2015-12-23--13-09-38_top_4-4_410.png,p-19,32.0
2877,0.1226218,0.1455555,0.04065259,0.1017466,2015-12-23:17-29-31,320.0,727.2,423.0,17135.0,PSI_Tray032_2015-12-23--17-29-31_top_4-4_423.png,p-19,32.0
2878,0.1222124,0.14542750000000002,0.0404876,0.09793657,2015-12-23:21-32-21,320.0,727.2,437.0,17634.0,PSI_Tray032_2015-12-23--21-32-21_top_4-4_437.png,p-19,32.0
2879,0.1241974,0.14781029999999998,0.04098746,0.0988283,2015-12-24:09-04-43,320.0,727.2,443.0,19343.0,PSI_Tray032_2015-12-24--09-04-43_top_4-4_443.png,p-19,32.0
2880,0.12437730000000001,0.1467706,0.04176787,0.09694698,2015-12-24:13-17-49,320.0,727.2,460.0,19760.0,PSI_Tray032_2015-12-24--13-17-49_top_4-4_460.png,p-19,32.0
2881,0.1229194,0.1455421,0.04112864,0.09532096,2015-12-24:17-21-01,320.0,727.2,478.0,19988.0,PSI_Tray032_2015-12-24--17-21-01_top_4-4_478.png,p-19,32.0
2882,0.12167739999999999,0.1449291,0.04066639,0.09348435,2015-12-25:09-04-43,320.0,727.2,494.0,22041.0,PSI_Tray032_2015-12-25--09-04-43_top_4-4_494.png,p-19,32.0
2883,0.1235538,0.14554270000000002,0.04147032,0.09012401,2015-12-25:13-06-04,320.0,727.2,512.0,22505.0,PSI_Tray032_2015-12-25--13-06-04_top_4-4_512.png,p-19,32.0
2884,0.1223631,0.1445872,0.04093877,0.09155676,2015-12-25:17-10-02,320.0,727.2,530.0,23278.0,PSI_Tray032_2015-12-25--17-10-02_top_4-4_530.png,p-19,32.0
2885,0.1251539,0.14908770000000002,0.04127588,0.08451993,2015-12-26:09-04-44,320.0,727.2,545.0,27681.0,PSI_Tray032_2015-12-26--09-04-44_top_4-4_545.png,p-19,32.0
2886,0.1262829,0.1492186,0.04225906,0.08780804,2015-12-26:13-06-40,320.0,727.2,563.0,28148.0,PSI_Tray032_2015-12-26--13-06-40_top_4-4_563.png,p-19,32.0
2887,0.1247879,0.1479041,0.0417906,0.08465674,2015-12-26:17-11-53,320.0,727.2,581.0,29216.0,PSI_Tray032_2015-12-26--17-11-53_top_4-4_581.png,p-19,32.0
2888,0.1254129,0.14991210000000002,0.04148167,0.08010986,2015-12-27:09-04-44,320.0,727.2,596.0,33038.0,PSI_Tray032_2015-12-27--09-04-44_top_4-4_596.png,p-19,32.0
2889,0.1266351,0.14969549999999998,0.04264918,0.08145937,2015-12-27:13-14-57,320.0,727.2,614.0,33731.0,PSI_Tray032_2015-12-27--13-14-57_top_4-4_614.png,p-19,32.0
2890,0.1260456,0.1492189,0.04235341,0.08079606,2015-12-27:17-21-03,320.0,727.2,632.0,34454.0,PSI_Tray032_2015-12-27--17-21-03_top_4-4_632.png,p-19,32.0
2891,0.123377,0.14719620000000003,0.04132785,0.07612879,2015-12-28:09-04-44,320.0,727.2,647.0,38103.0,PSI_Tray032_2015-12-28--09-04-44_top_4-4_647.png,p-19,32.0
