,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
2565,13.0,43.0,20.0,2016-01-04:09-04-54,190.0,953.0,PSI_Tray032_2016-01-04--09-04-54_top_3-5_953.png,p-15,250.0,637.2,32
2566,13.0,43.0,30.0,2016-01-04:13-14-40,220.0,971.0,PSI_Tray032_2016-01-04--13-14-40_top_3-5_971.png,p-15,250.0,637.2,32
2567,13.0,43.0,30.0,2016-01-04:17-25-46,220.0,989.0,PSI_Tray032_2016-01-04--17-25-46_top_3-5_989.png,p-15,250.0,637.2,32
2568,12.0,44.0,40.0,2016-01-05:09-04-55,220.0,1004.0,PSI_Tray032_2016-01-05--09-04-55_top_3-5_1004.png,p-15,250.0,637.2,32
2569,12.0,44.0,40.0,2016-01-05:13-13-25,220.0,1022.0,PSI_Tray032_2016-01-05--13-13-25_top_3-5_1022.png,p-15,250.0,637.2,32
2570,12.0,44.0,50.0,2016-01-05:17-21-00,240.0,1040.0,PSI_Tray032_2016-01-05--17-21-00_top_3-5_1040.png,p-15,250.0,637.2,32
2571,11.0,45.0,50.0,2016-01-06:09-13-50,220.0,1055.0,PSI_Tray032_2016-01-06--09-13-50_top_3-5_1055.png,p-15,250.0,637.2,32
2572,11.0,45.0,60.0,2016-01-06:13-21-04,230.0,1073.0,PSI_Tray032_2016-01-06--13-21-04_top_3-5_1073.png,p-15,250.0,637.2,32
2573,11.0,45.0,70.0,2016-01-06:17-29-26,240.0,1091.0,PSI_Tray032_2016-01-06--17-29-26_top_3-5_1091.png,p-15,250.0,637.2,32
2574,10.0,46.0,90.0,2016-01-07:09-04-54,240.0,1106.0,PSI_Tray032_2016-01-07--09-04-54_top_3-5_1106.png,p-15,250.0,637.2,32
2575,10.0,46.0,100.0,2016-01-07:13-14-27,250.0,1124.0,PSI_Tray032_2016-01-07--13-14-27_top_3-5_1124.png,p-15,250.0,637.2,32
2576,10.0,46.0,100.0,2016-01-07:17-24-51,250.0,1142.0,PSI_Tray032_2016-01-07--17-24-51_top_3-5_1142.png,p-15,250.0,637.2,32
2577,9.0,47.0,120.0,2016-01-08:09-04-54,250.0,1157.0,PSI_Tray032_2016-01-08--09-04-54_top_3-5_1157.png,p-15,250.0,637.2,32
2578,9.0,47.0,130.0,2016-01-08:13-15-34,260.0,1175.0,PSI_Tray032_2016-01-08--13-15-34_top_3-5_1175.png,p-15,250.0,637.2,32
2579,9.0,47.0,130.0,2016-01-08:17-27-12,260.0,1193.0,PSI_Tray032_2016-01-08--17-27-12_top_3-5_1193.png,p-15,250.0,637.2,32
2580,8.0,48.0,140.0,2016-01-09:09-04-54,250.0,1208.0,PSI_Tray032_2016-01-09--09-04-54_top_3-5_1208.png,p-15,250.0,637.2,32
2581,8.0,48.0,140.0,2016-01-09:13-15-36,250.0,1226.0,PSI_Tray032_2016-01-09--13-15-36_top_3-5_1226.png,p-15,250.0,637.2,32
2582,8.0,48.0,150.0,2016-01-09:17-27-31,260.0,1244.0,PSI_Tray032_2016-01-09--17-27-31_top_3-5_1244.png,p-15,250.0,637.2,32
2583,7.0,49.0,160.0,2016-01-10:09-04-54,250.0,1259.0,PSI_Tray032_2016-01-10--09-04-54_top_3-5_1259.png,p-15,250.0,637.2,32
2584,7.0,49.0,170.0,2016-01-10:13-17-29,250.0,1277.0,PSI_Tray032_2016-01-10--13-17-29_top_3-5_1277.png,p-15,250.0,637.2,32
2585,7.0,49.0,170.0,2016-01-10:17-31-16,250.0,1295.0,PSI_Tray032_2016-01-10--17-31-16_top_3-5_1295.png,p-15,250.0,637.2,32
2586,6.0,50.0,160.0,2016-01-11:09-11-28,230.0,1310.0,PSI_Tray032_2016-01-11--09-11-28_top_3-5_1310.png,p-15,250.0,637.2,32
2587,6.0,50.0,160.0,2016-01-11:16-43-36,230.0,1325.0,PSI_Tray032_2016-01-11--16-43-36_top_3-5_1325.png,p-15,250.0,637.2,32
2588,6.0,50.0,170.0,2016-01-12:09-03-24,240.0,1352.0,PSI_Tray032_2016-01-12--09-03-24_top_3-5_1352.png,p-15,250.0,637.2,32
2589,5.0,51.0,170.0,2016-01-12:13-05-03,220.0,1386.0,PSI_Tray032_2016-01-12--13-05-03_top_3-5_1386.png,p-15,250.0,637.2,32
2590,5.0,51.0,170.0,2016-01-12:17-14-42,220.0,1408.0,PSI_Tray032_2016-01-12--17-14-42_top_3-5_1408.png,p-15,250.0,637.2,32
2591,5.0,51.0,190.0,2016-01-13:09-04-23,240.0,1421.0,PSI_Tray032_2016-01-13--09-04-23_top_3-5_1421.png,p-15,250.0,637.2,32
2592,4.0,52.0,190.0,2016-01-13:13-16-46,220.0,1441.0,PSI_Tray032_2016-01-13--13-16-46_top_3-5_1441.png,p-15,250.0,637.2,32
2593,4.0,52.0,200.0,2016-01-13:17-28-49,230.0,1461.0,PSI_Tray032_2016-01-13--17-28-49_top_3-5_1461.png,p-15,250.0,637.2,32
2594,4.0,52.0,200.0,2016-01-14:09-04-24,230.0,1472.0,PSI_Tray032_2016-01-14--09-04-24_top_3-5_1472.png,p-15,250.0,637.2,32
2595,3.0,53.0,200.0,2016-01-14:13-16-27,220.0,1492.0,PSI_Tray032_2016-01-14--13-16-27_top_3-5_1492.png,p-15,250.0,637.2,32
2596,3.0,53.0,200.0,2016-01-14:17-16-52,220.0,1511.0,PSI_Tray032_2016-01-14--17-16-52_top_3-5_1511.png,p-15,250.0,637.2,32
2597,2.0,54.0,220.0,2016-01-15:10-05-01,230.0,1523.0,PSI_Tray032_2016-01-15--10-05-01_top_3-5_1523.png,p-15,250.0,637.2,32
2598,2.0,54.0,220.0,2016-01-15:14-16-48,230.0,1543.0,PSI_Tray032_2016-01-15--14-16-48_top_3-5_1543.png,p-15,250.0,637.2,32
2599,2.0,54.0,220.0,2016-01-15:18-28-51,230.0,1563.0,PSI_Tray032_2016-01-15--18-28-51_top_3-5_1563.png,p-15,250.0,637.2,32
2600,2.0,54.0,220.0,2016-01-16:09-04-23,230.0,1574.0,PSI_Tray032_2016-01-16--09-04-23_top_3-5_1574.png,p-15,250.0,637.2,32
2601,1.0,55.0,230.0,2016-01-16:13-16-34,220.0,1594.0,PSI_Tray032_2016-01-16--13-16-34_top_3-5_1594.png,p-15,250.0,637.2,32
2602,1.0,55.0,230.0,2016-01-16:17-28-42,220.0,1614.0,PSI_Tray032_2016-01-16--17-28-42_top_3-5_1614.png,p-15,250.0,637.2,32
2603,1.0,55.0,250.0,2016-01-17:09-04-24,240.0,1625.0,PSI_Tray032_2016-01-17--09-04-24_top_3-5_1625.png,p-15,250.0,637.2,32
2604,0.0,56.0,260.0,2016-01-17:13-16-52,240.0,1645.0,PSI_Tray032_2016-01-17--13-16-52_top_3-5_1645.png,p-15,250.0,637.2,32
2605,0.0,56.0,260.0,2016-01-17:17-29-23,240.0,1665.0,PSI_Tray032_2016-01-17--17-29-23_top_3-5_1665.png,p-15,250.0,637.2,32
2606,0.0,56.0,260.0,2016-01-18:09-04-26,240.0,1676.0,PSI_Tray032_2016-01-18--09-04-26_top_3-5_1676.png,p-15,250.0,637.2,32
2607,31.0,25.0,10.0,2015-12-14:12-54-51,410.0,1.0,PSI_Tray032_2015-12-14--12-54-51_top_4-1_1.png,p-16,130.0,176.0,32
2608,31.0,25.0,10.0,2015-12-15:09-04-35,410.0,9.0,PSI_Tray032_2015-12-15--09-04-35_top_4-1_9.png,p-16,130.0,176.0,32
2609,30.0,26.0,10.0,2015-12-15:13-34-38,390.0,10.0,PSI_Tray032_2015-12-15--13-34-38_top_4-1_10.png,p-16,130.0,176.0,32
2610,30.0,26.0,10.0,2015-12-15:17-43-54,390.0,29.0,PSI_Tray032_2015-12-15--17-43-54_top_4-1_29.png,p-16,130.0,176.0,32
2611,30.0,26.0,10.0,2015-12-16:09-04-36,390.0,36.0,PSI_Tray032_2015-12-16--09-04-36_top_4-1_36.png,p-16,130.0,176.0,32
2612,29.0,27.0,10.0,2015-12-16:13-14-06,380.0,55.0,PSI_Tray032_2015-12-16--13-14-06_top_4-1_55.png,p-16,130.0,176.0,32
2613,29.0,27.0,10.0,2015-12-16:17-15-40,380.0,71.0,PSI_Tray032_2015-12-16--17-15-40_top_4-1_71.png,p-16,130.0,176.0,32
2614,29.0,27.0,10.0,2015-12-17:09-04-37,380.0,86.0,PSI_Tray032_2015-12-17--09-04-37_top_4-1_86.png,p-16,130.0,176.0,32
2615,28.0,28.0,10.0,2015-12-17:13-14-37,370.0,105.0,PSI_Tray032_2015-12-17--13-14-37_top_4-1_105.png,p-16,130.0,176.0,32
2616,28.0,28.0,10.0,2015-12-17:17-27-27,370.0,124.0,PSI_Tray032_2015-12-17--17-27-27_top_4-1_124.png,p-16,130.0,176.0,32
2617,28.0,28.0,10.0,2015-12-18:09-04-37,370.0,137.0,PSI_Tray032_2015-12-18--09-04-37_top_4-1_137.png,p-16,130.0,176.0,32
2618,27.0,29.0,10.0,2015-12-18:13-15-11,350.0,156.0,PSI_Tray032_2015-12-18--13-15-11_top_4-1_156.png,p-16,130.0,176.0,32
2619,27.0,29.0,10.0,2015-12-18:17-15-15,350.0,174.0,PSI_Tray032_2015-12-18--17-15-15_top_4-1_174.png,p-16,130.0,176.0,32
2620,27.0,29.0,10.0,2015-12-19:09-04-37,350.0,188.0,PSI_Tray032_2015-12-19--09-04-37_top_4-1_188.png,p-16,130.0,176.0,32
2621,26.0,30.0,10.0,2015-12-19:13-15-59,340.0,207.0,PSI_Tray032_2015-12-19--13-15-59_top_4-1_207.png,p-16,130.0,176.0,32
2622,26.0,30.0,10.0,2015-12-19:17-16-49,340.0,225.0,PSI_Tray032_2015-12-19--17-16-49_top_4-1_225.png,p-16,130.0,176.0,32
2623,26.0,30.0,10.0,2015-12-20:09-04-38,340.0,239.0,PSI_Tray032_2015-12-20--09-04-38_top_4-1_239.png,p-16,130.0,176.0,32
2624,25.0,31.0,10.0,2015-12-20:13-16-46,320.0,258.0,PSI_Tray032_2015-12-20--13-16-46_top_4-1_258.png,p-16,130.0,176.0,32
2625,25.0,31.0,10.0,2015-12-20:17-18-29,320.0,276.0,PSI_Tray032_2015-12-20--17-18-29_top_4-1_276.png,p-16,130.0,176.0,32
2626,25.0,31.0,10.0,2015-12-21:09-04-39,320.0,290.0,PSI_Tray032_2015-12-21--09-04-39_top_4-1_290.png,p-16,130.0,176.0,32
2627,24.0,32.0,10.0,2015-12-21:13-17-50,310.0,309.0,PSI_Tray032_2015-12-21--13-17-50_top_4-1_309.png,p-16,130.0,176.0,32
2628,24.0,32.0,10.0,2015-12-21:17-20-33,310.0,327.0,PSI_Tray032_2015-12-21--17-20-33_top_4-1_327.png,p-16,130.0,176.0,32
2629,24.0,32.0,10.0,2015-12-22:09-04-40,310.0,341.0,PSI_Tray032_2015-12-22--09-04-40_top_4-1_341.png,p-16,130.0,176.0,32
2630,23.0,33.0,10.0,2015-12-22:13-04-57,300.0,359.0,PSI_Tray032_2015-12-22--13-04-57_top_4-1_359.png,p-16,130.0,176.0,32
2631,23.0,33.0,10.0,2015-12-22:17-08-16,300.0,377.0,PSI_Tray032_2015-12-22--17-08-16_top_4-1_377.png,p-16,130.0,176.0,32
2632,23.0,33.0,10.0,2015-12-23:09-04-42,300.0,392.0,PSI_Tray032_2015-12-23--09-04-42_top_4-1_392.png,p-16,130.0,176.0,32
2633,22.0,34.0,10.0,2015-12-23:13-09-38,280.0,410.0,PSI_Tray032_2015-12-23--13-09-38_top_4-1_410.png,p-16,130.0,176.0,32
2634,22.0,34.0,10.0,2015-12-23:17-29-31,280.0,423.0,PSI_Tray032_2015-12-23--17-29-31_top_4-1_423.png,p-16,130.0,176.0,32
2635,22.0,34.0,10.0,2015-12-23:21-32-21,280.0,437.0,PSI_Tray032_2015-12-23--21-32-21_top_4-1_437.png,p-16,130.0,176.0,32
2636,22.0,34.0,10.0,2015-12-24:09-04-43,280.0,443.0,PSI_Tray032_2015-12-24--09-04-43_top_4-1_443.png,p-16,130.0,176.0,32
2637,21.0,35.0,10.0,2015-12-24:13-17-49,270.0,460.0,PSI_Tray032_2015-12-24--13-17-49_top_4-1_460.png,p-16,130.0,176.0,32
2638,21.0,35.0,10.0,2015-12-24:17-21-01,270.0,478.0,PSI_Tray032_2015-12-24--17-21-01_top_4-1_478.png,p-16,130.0,176.0,32
2639,21.0,35.0,10.0,2015-12-25:09-04-43,270.0,494.0,PSI_Tray032_2015-12-25--09-04-43_top_4-1_494.png,p-16,130.0,176.0,32
2640,20.0,36.0,10.0,2015-12-25:13-06-04,250.0,512.0,PSI_Tray032_2015-12-25--13-06-04_top_4-1_512.png,p-16,130.0,176.0,32
2641,20.0,36.0,10.0,2015-12-25:17-10-02,250.0,530.0,PSI_Tray032_2015-12-25--17-10-02_top_4-1_530.png,p-16,130.0,176.0,32
2642,20.0,36.0,10.0,2015-12-26:09-04-44,250.0,545.0,PSI_Tray032_2015-12-26--09-04-44_top_4-1_545.png,p-16,130.0,176.0,32
2643,19.0,37.0,10.0,2015-12-26:13-06-40,240.0,563.0,PSI_Tray032_2015-12-26--13-06-40_top_4-1_563.png,p-16,130.0,176.0,32
2644,19.0,37.0,10.0,2015-12-26:17-11-53,240.0,581.0,PSI_Tray032_2015-12-26--17-11-53_top_4-1_581.png,p-16,130.0,176.0,32
2645,19.0,37.0,10.0,2015-12-27:09-04-44,240.0,596.0,PSI_Tray032_2015-12-27--09-04-44_top_4-1_596.png,p-16,130.0,176.0,32
2646,18.0,38.0,10.0,2015-12-27:13-14-57,220.0,614.0,PSI_Tray032_2015-12-27--13-14-57_top_4-1_614.png,p-16,130.0,176.0,32
2647,18.0,38.0,10.0,2015-12-27:17-21-03,220.0,632.0,PSI_Tray032_2015-12-27--17-21-03_top_4-1_632.png,p-16,130.0,176.0,32
2648,18.0,38.0,10.0,2015-12-28:09-04-44,220.0,647.0,PSI_Tray032_2015-12-28--09-04-44_top_4-1_647.png,p-16,130.0,176.0,32
2649,17.0,39.0,10.0,2015-12-28:13-08-33,210.0,665.0,PSI_Tray032_2015-12-28--13-08-33_top_4-1_665.png,p-16,130.0,176.0,32
2650,17.0,39.0,10.0,2015-12-28:17-15-39,210.0,683.0,PSI_Tray032_2015-12-28--17-15-39_top_4-1_683.png,p-16,130.0,176.0,32
2651,17.0,39.0,10.0,2015-12-29:09-39-00,210.0,698.0,PSI_Tray032_2015-12-29--09-39-00_top_4-1_698.png,p-16,130.0,176.0,32
2652,16.0,40.0,10.0,2015-12-29:13-43-48,200.0,716.0,PSI_Tray032_2015-12-29--13-43-48_top_4-1_716.png,p-16,130.0,176.0,32
2653,16.0,40.0,10.0,2015-12-29:17-51-56,200.0,734.0,PSI_Tray032_2015-12-29--17-51-56_top_4-1_734.png,p-16,130.0,176.0,32
2654,16.0,40.0,10.0,2015-12-30:09-04-50,200.0,749.0,PSI_Tray032_2015-12-30--09-04-50_top_4-1_749.png,p-16,130.0,176.0,32
2655,15.0,41.0,10.0,2015-12-30:13-09-11,180.0,767.0,PSI_Tray032_2015-12-30--13-09-11_top_4-1_767.png,p-16,130.0,176.0,32
2656,15.0,41.0,10.0,2015-12-30:17-15-52,180.0,785.0,PSI_Tray032_2015-12-30--17-15-52_top_4-1_785.png,p-16,130.0,176.0,32
2657,15.0,41.0,10.0,2015-12-31:09-04-48,180.0,800.0,PSI_Tray032_2015-12-31--09-04-48_top_4-1_800.png,p-16,130.0,176.0,32
2658,14.0,42.0,10.0,2015-12-31:13-09-46,170.0,818.0,PSI_Tray032_2015-12-31--13-09-46_top_4-1_818.png,p-16,130.0,176.0,32
2659,14.0,42.0,10.0,2015-12-31:17-17-11,170.0,836.0,PSI_Tray032_2015-12-31--17-17-11_top_4-1_836.png,p-16,130.0,176.0,32
2660,14.0,42.0,10.0,2016-01-01:09-35-07,170.0,851.0,PSI_Tray032_2016-01-01--09-35-07_top_4-1_851.png,p-16,130.0,176.0,32
2661,13.0,43.0,10.0,2016-01-02:09-49-17,150.0,854.0,PSI_Tray032_2016-01-02--09-49-17_top_4-1_854.png,p-16,130.0,176.0,32
2662,12.0,44.0,10.0,2016-01-02:13-57-03,140.0,872.0,PSI_Tray032_2016-01-02--13-57-03_top_4-1_872.png,p-16,130.0,176.0,32
2663,12.0,44.0,10.0,2016-01-02:18-06-58,140.0,890.0,PSI_Tray032_2016-01-02--18-06-58_top_4-1_890.png,p-16,130.0,176.0,32
2664,12.0,44.0,10.0,2016-01-03:09-04-50,140.0,902.0,PSI_Tray032_2016-01-03--09-04-50_top_4-1_902.png,p-16,130.0,176.0,32
2665,11.0,45.0,10.0,2016-01-03:13-12-04,120.0,920.0,PSI_Tray032_2016-01-03--13-12-04_top_4-1_920.png,p-16,130.0,176.0,32
2666,11.0,45.0,10.0,2016-01-03:17-21-21,120.0,938.0,PSI_Tray032_2016-01-03--17-21-21_top_4-1_938.png,p-16,130.0,176.0,32
2667,11.0,45.0,10.0,2016-01-04:09-04-54,120.0,953.0,PSI_Tray032_2016-01-04--09-04-54_top_4-1_953.png,p-16,130.0,176.0,32
2668,10.0,46.0,10.0,2016-01-04:13-14-40,110.0,971.0,PSI_Tray032_2016-01-04--13-14-40_top_4-1_971.png,p-16,130.0,176.0,32
2669,10.0,46.0,10.0,2016-01-04:17-25-46,110.0,989.0,PSI_Tray032_2016-01-04--17-25-46_top_4-1_989.png,p-16,130.0,176.0,32
2670,10.0,46.0,10.0,2016-01-05:09-04-55,110.0,1004.0,PSI_Tray032_2016-01-05--09-04-55_top_4-1_1004.png,p-16,130.0,176.0,32
2671,9.0,47.0,10.0,2016-01-05:13-13-25,90.0,1022.0,PSI_Tray032_2016-01-05--13-13-25_top_4-1_1022.png,p-16,130.0,176.0,32
2672,9.0,47.0,10.0,2016-01-05:17-21-00,90.0,1040.0,PSI_Tray032_2016-01-05--17-21-00_top_4-1_1040.png,p-16,130.0,176.0,32
2673,9.0,47.0,20.0,2016-01-06:09-13-50,130.0,1055.0,PSI_Tray032_2016-01-06--09-13-50_top_4-1_1055.png,p-16,130.0,176.0,32
2674,8.0,48.0,20.0,2016-01-06:13-21-04,110.0,1073.0,PSI_Tray032_2016-01-06--13-21-04_top_4-1_1073.png,p-16,130.0,176.0,32
2675,8.0,48.0,20.0,2016-01-06:17-29-26,110.0,1091.0,PSI_Tray032_2016-01-06--17-29-26_top_4-1_1091.png,p-16,130.0,176.0,32
2676,8.0,48.0,30.0,2016-01-07:09-04-54,130.0,1106.0,PSI_Tray032_2016-01-07--09-04-54_top_4-1_1106.png,p-16,130.0,176.0,32
2677,7.0,49.0,40.0,2016-01-07:13-14-27,130.0,1124.0,PSI_Tray032_2016-01-07--13-14-27_top_4-1_1124.png,p-16,130.0,176.0,32
2678,7.0,49.0,40.0,2016-01-07:17-24-51,130.0,1142.0,PSI_Tray032_2016-01-07--17-24-51_top_4-1_1142.png,p-16,130.0,176.0,32
2679,7.0,49.0,50.0,2016-01-08:09-04-54,140.0,1157.0,PSI_Tray032_2016-01-08--09-04-54_top_4-1_1157.png,p-16,130.0,176.0,32
2680,6.0,50.0,60.0,2016-01-08:13-15-34,130.0,1175.0,PSI_Tray032_2016-01-08--13-15-34_top_4-1_1175.png,p-16,130.0,176.0,32
2681,6.0,50.0,70.0,2016-01-08:17-27-12,140.0,1193.0,PSI_Tray032_2016-01-08--17-27-12_top_4-1_1193.png,p-16,130.0,176.0,32
2682,6.0,50.0,70.0,2016-01-09:09-04-54,140.0,1208.0,PSI_Tray032_2016-01-09--09-04-54_top_4-1_1208.png,p-16,130.0,176.0,32
2683,5.0,51.0,90.0,2016-01-09:13-15-36,140.0,1226.0,PSI_Tray032_2016-01-09--13-15-36_top_4-1_1226.png,p-16,130.0,176.0,32
2684,5.0,51.0,90.0,2016-01-09:17-27-31,140.0,1244.0,PSI_Tray032_2016-01-09--17-27-31_top_4-1_1244.png,p-16,130.0,176.0,32
2685,5.0,51.0,100.0,2016-01-10:09-04-54,150.0,1259.0,PSI_Tray032_2016-01-10--09-04-54_top_4-1_1259.png,p-16,130.0,176.0,32
2686,4.0,52.0,110.0,2016-01-10:13-17-29,140.0,1277.0,PSI_Tray032_2016-01-10--13-17-29_top_4-1_1277.png,p-16,130.0,176.0,32
2687,4.0,52.0,110.0,2016-01-10:17-31-16,140.0,1295.0,PSI_Tray032_2016-01-10--17-31-16_top_4-1_1295.png,p-16,130.0,176.0,32
2688,4.0,52.0,130.0,2016-01-11:09-11-28,160.0,1310.0,PSI_Tray032_2016-01-11--09-11-28_top_4-1_1310.png,p-16,130.0,176.0,32
2689,3.0,53.0,120.0,2016-01-11:16-43-36,130.0,1325.0,PSI_Tray032_2016-01-11--16-43-36_top_4-1_1325.png,p-16,130.0,176.0,32
2690,3.0,53.0,130.0,2016-01-12:09-03-24,140.0,1352.0,PSI_Tray032_2016-01-12--09-03-24_top_4-1_1352.png,p-16,130.0,176.0,32
2691,2.0,54.0,140.0,2016-01-12:13-05-03,140.0,1386.0,PSI_Tray032_2016-01-12--13-05-03_top_4-1_1386.png,p-16,130.0,176.0,32
2692,2.0,54.0,130.0,2016-01-12:17-14-42,130.0,1408.0,PSI_Tray032_2016-01-12--17-14-42_top_4-1_1408.png,p-16,130.0,176.0,32
2693,2.0,54.0,140.0,2016-01-13:09-04-23,140.0,1421.0,PSI_Tray032_2016-01-13--09-04-23_top_4-1_1421.png,p-16,130.0,176.0,32
2694,1.0,55.0,150.0,2016-01-13:13-16-46,130.0,1441.0,PSI_Tray032_2016-01-13--13-16-46_top_4-1_1441.png,p-16,130.0,176.0,32
2695,1.0,55.0,150.0,2016-01-13:17-28-49,130.0,1461.0,PSI_Tray032_2016-01-13--17-28-49_top_4-1_1461.png,p-16,130.0,176.0,32
2696,1.0,55.0,160.0,2016-01-14:09-04-24,140.0,1472.0,PSI_Tray032_2016-01-14--09-04-24_top_4-1_1472.png,p-16,130.0,176.0,32
2697,0.0,56.0,170.0,2016-01-14:13-16-27,140.0,1492.0,PSI_Tray032_2016-01-14--13-16-27_top_4-1_1492.png,p-16,130.0,176.0,32
2698,0.0,56.0,170.0,2016-01-14:17-16-52,140.0,1511.0,PSI_Tray032_2016-01-14--17-16-52_top_4-1_1511.png,p-16,130.0,176.0,32
2699,0.0,56.0,190.0,2016-01-15:10-05-01,160.0,1523.0,PSI_Tray032_2016-01-15--10-05-01_top_4-1_1523.png,p-16,130.0,176.0,32
2700,34.0,22.0,10.0,2015-12-14:12-54-51,450.0,1.0,PSI_Tray032_2015-12-14--12-54-51_top_4-2_1.png,p-17,270.0,688.8,32
2701,33.0,23.0,10.0,2015-12-15:09-04-35,440.0,9.0,PSI_Tray032_2015-12-15--09-04-35_top_4-2_9.png,p-17,270.0,688.8,32
2702,33.0,23.0,30.0,2015-12-15:13-34-38,510.0,10.0,PSI_Tray032_2015-12-15--13-34-38_top_4-2_10.png,p-17,270.0,688.8,32
2703,33.0,23.0,50.0,2015-12-15:17-43-54,570.0,29.0,PSI_Tray032_2015-12-15--17-43-54_top_4-2_29.png,p-17,270.0,688.8,32
2704,32.0,24.0,20.0,2015-12-16:09-04-36,460.0,36.0,PSI_Tray032_2015-12-16--09-04-36_top_4-2_36.png,p-17,270.0,688.8,32
2705,32.0,24.0,60.0,2015-12-16:13-14-06,580.0,55.0,PSI_Tray032_2015-12-16--13-14-06_top_4-2_55.png,p-17,270.0,688.8,32
2706,32.0,24.0,10.0,2015-12-16:17-15-40,420.0,71.0,PSI_Tray032_2015-12-16--17-15-40_top_4-2_71.png,p-17,270.0,688.8,32
2707,31.0,25.0,10.0,2015-12-17:09-04-37,410.0,86.0,PSI_Tray032_2015-12-17--09-04-37_top_4-2_86.png,p-17,270.0,688.8,32
2708,31.0,25.0,10.0,2015-12-17:13-14-37,410.0,105.0,PSI_Tray032_2015-12-17--13-14-37_top_4-2_105.png,p-17,270.0,688.8,32
2709,31.0,25.0,10.0,2015-12-17:17-27-27,410.0,124.0,PSI_Tray032_2015-12-17--17-27-27_top_4-2_124.png,p-17,270.0,688.8,32
2710,30.0,26.0,10.0,2015-12-18:09-04-37,390.0,137.0,PSI_Tray032_2015-12-18--09-04-37_top_4-2_137.png,p-17,270.0,688.8,32
2711,30.0,26.0,10.0,2015-12-18:13-15-11,390.0,156.0,PSI_Tray032_2015-12-18--13-15-11_top_4-2_156.png,p-17,270.0,688.8,32
2712,30.0,26.0,10.0,2015-12-18:17-15-15,390.0,174.0,PSI_Tray032_2015-12-18--17-15-15_top_4-2_174.png,p-17,270.0,688.8,32
2713,29.0,27.0,10.0,2015-12-19:09-04-37,380.0,188.0,PSI_Tray032_2015-12-19--09-04-37_top_4-2_188.png,p-17,270.0,688.8,32
2714,29.0,27.0,10.0,2015-12-19:13-15-59,380.0,207.0,PSI_Tray032_2015-12-19--13-15-59_top_4-2_207.png,p-17,270.0,688.8,32
2715,29.0,27.0,10.0,2015-12-19:17-16-49,380.0,225.0,PSI_Tray032_2015-12-19--17-16-49_top_4-2_225.png,p-17,270.0,688.8,32
2716,28.0,28.0,10.0,2015-12-20:09-04-38,370.0,239.0,PSI_Tray032_2015-12-20--09-04-38_top_4-2_239.png,p-17,270.0,688.8,32
2717,28.0,28.0,10.0,2015-12-20:13-16-46,370.0,258.0,PSI_Tray032_2015-12-20--13-16-46_top_4-2_258.png,p-17,270.0,688.8,32
2718,28.0,28.0,10.0,2015-12-20:17-18-29,370.0,276.0,PSI_Tray032_2015-12-20--17-18-29_top_4-2_276.png,p-17,270.0,688.8,32
2719,27.0,29.0,10.0,2015-12-21:09-04-39,350.0,290.0,PSI_Tray032_2015-12-21--09-04-39_top_4-2_290.png,p-17,270.0,688.8,32
2720,27.0,29.0,10.0,2015-12-21:13-17-50,350.0,309.0,PSI_Tray032_2015-12-21--13-17-50_top_4-2_309.png,p-17,270.0,688.8,32
2721,27.0,29.0,10.0,2015-12-21:17-20-33,350.0,327.0,PSI_Tray032_2015-12-21--17-20-33_top_4-2_327.png,p-17,270.0,688.8,32
2722,26.0,30.0,10.0,2015-12-22:09-04-40,340.0,341.0,PSI_Tray032_2015-12-22--09-04-40_top_4-2_341.png,p-17,270.0,688.8,32
2723,26.0,30.0,10.0,2015-12-22:13-04-57,340.0,359.0,PSI_Tray032_2015-12-22--13-04-57_top_4-2_359.png,p-17,270.0,688.8,32
2724,26.0,30.0,10.0,2015-12-22:17-08-16,340.0,377.0,PSI_Tray032_2015-12-22--17-08-16_top_4-2_377.png,p-17,270.0,688.8,32
2725,25.0,31.0,10.0,2015-12-23:09-04-42,320.0,392.0,PSI_Tray032_2015-12-23--09-04-42_top_4-2_392.png,p-17,270.0,688.8,32
2726,25.0,31.0,10.0,2015-12-23:13-09-38,320.0,410.0,PSI_Tray032_2015-12-23--13-09-38_top_4-2_410.png,p-17,270.0,688.8,32
2727,25.0,31.0,10.0,2015-12-23:17-29-31,320.0,423.0,PSI_Tray032_2015-12-23--17-29-31_top_4-2_423.png,p-17,270.0,688.8,32
2728,25.0,31.0,10.0,2015-12-23:21-32-21,320.0,437.0,PSI_Tray032_2015-12-23--21-32-21_top_4-2_437.png,p-17,270.0,688.8,32
2729,24.0,32.0,10.0,2015-12-24:09-04-43,310.0,443.0,PSI_Tray032_2015-12-24--09-04-43_top_4-2_443.png,p-17,270.0,688.8,32
2730,24.0,32.0,10.0,2015-12-24:13-17-49,310.0,460.0,PSI_Tray032_2015-12-24--13-17-49_top_4-2_460.png,p-17,270.0,688.8,32
2731,24.0,32.0,10.0,2015-12-24:17-21-01,310.0,478.0,PSI_Tray032_2015-12-24--17-21-01_top_4-2_478.png,p-17,270.0,688.8,32
2732,23.0,33.0,10.0,2015-12-25:09-04-43,300.0,494.0,PSI_Tray032_2015-12-25--09-04-43_top_4-2_494.png,p-17,270.0,688.8,32
