,HAS,HTH,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
3858,985.0,359.0,6.764146327972412,2016-01-03:09-05-41,[206.97278],902.0,PSI_Tray033_2016-01-03--09-05-41_top_3-1_902.png,p-11,220.0,576.5,33
3859,989.0,355.0,8.314983367919922,2016-01-03:13-12-59,[206.97278],920.0,PSI_Tray033_2016-01-03--13-12-59_top_3-1_920.png,p-11,220.0,576.5,33
3860,993.0,351.0,9.222726821899414,2016-01-03:17-22-18,[206.97278],938.0,PSI_Tray033_2016-01-03--17-22-18_top_3-1_938.png,p-11,220.0,576.5,33
3861,1009.0,335.0,9.979308128356934,2016-01-04:09-05-50,[206.97278],953.0,PSI_Tray033_2016-01-04--09-05-50_top_3-1_953.png,p-11,220.0,576.5,33
3862,1013.0,331.0,14.117118835449219,2016-01-04:13-15-36,[206.97278],971.0,PSI_Tray033_2016-01-04--13-15-36_top_3-1_971.png,p-11,220.0,576.5,33
3863,1017.0,327.0,15.477317810058594,2016-01-04:17-26-47,[206.97278],989.0,PSI_Tray033_2016-01-04--17-26-47_top_3-1_989.png,p-11,220.0,576.5,33
3864,1033.0,311.0,20.330486297607422,2016-01-05:09-05-52,[206.97278],1004.0,PSI_Tray033_2016-01-05--09-05-52_top_3-1_1004.png,p-11,220.0,576.5,33
3865,1037.0,307.0,26.729328155517578,2016-01-05:13-14-16,[206.97278],1022.0,PSI_Tray033_2016-01-05--13-14-16_top_3-1_1022.png,p-11,220.0,576.5,33
3866,1041.0,303.0,28.06334686279297,2016-01-05:17-21-56,[206.97278],1040.0,PSI_Tray033_2016-01-05--17-21-56_top_3-1_1040.png,p-11,220.0,576.5,33
3867,1057.0,287.0,36.10990524291992,2016-01-06:09-14-40,[206.97278],1055.0,PSI_Tray033_2016-01-06--09-14-40_top_3-1_1055.png,p-11,220.0,576.5,33
3868,1061.0,283.0,45.46528244018555,2016-01-06:13-21-55,[206.97278],1073.0,PSI_Tray033_2016-01-06--13-21-55_top_3-1_1073.png,p-11,220.0,576.5,33
3869,1065.0,279.0,48.7791633605957,2016-01-06:17-30-23,[206.97278],1091.0,PSI_Tray033_2016-01-06--17-30-23_top_3-1_1091.png,p-11,220.0,576.5,33
3870,1081.0,263.0,66.75055694580078,2016-01-07:09-05-46,[206.97278],1106.0,PSI_Tray033_2016-01-07--09-05-46_top_3-1_1106.png,p-11,220.0,576.5,33
3871,1085.0,259.0,80.28729248046875,2016-01-07:13-15-24,[206.97278],1124.0,PSI_Tray033_2016-01-07--13-15-24_top_3-1_1124.png,p-11,220.0,576.5,33
3872,1089.0,255.0,82.87623596191406,2016-01-07:17-25-49,[206.97278],1142.0,PSI_Tray033_2016-01-07--17-25-49_top_3-1_1142.png,p-11,220.0,576.5,33
3873,1105.0,239.0,97.7621078491211,2016-01-08:09-05-50,[206.97278],1157.0,PSI_Tray033_2016-01-08--09-05-50_top_3-1_1157.png,p-11,220.0,576.5,33
3874,1109.0,235.0,112.21312713623047,2016-01-08:13-16-31,[206.97278],1175.0,PSI_Tray033_2016-01-08--13-16-31_top_3-1_1175.png,p-11,220.0,576.5,33
3875,1113.0,231.0,116.12577056884766,2016-01-08:17-28-10,[206.97278],1193.0,PSI_Tray033_2016-01-08--17-28-10_top_3-1_1193.png,p-11,220.0,576.5,33
3876,1129.0,215.0,126.29585266113281,2016-01-09:09-05-50,[206.97278],1208.0,PSI_Tray033_2016-01-09--09-05-50_top_3-1_1208.png,p-11,220.0,576.5,33
3877,1133.0,211.0,138.0760955810547,2016-01-09:13-16-32,[206.97278],1226.0,PSI_Tray033_2016-01-09--13-16-32_top_3-1_1226.png,p-11,220.0,576.5,33
3878,1137.0,207.0,142.73223876953125,2016-01-09:17-28-29,[206.97278],1244.0,PSI_Tray033_2016-01-09--17-28-29_top_3-1_1244.png,p-11,220.0,576.5,33
3879,1153.0,191.0,148.14022827148438,2016-01-10:09-05-55,[206.97278],1259.0,PSI_Tray033_2016-01-10--09-05-55_top_3-1_1259.png,p-11,220.0,576.5,33
3880,1157.0,187.0,153.23321533203125,2016-01-10:13-18-30,[206.97278],1277.0,PSI_Tray033_2016-01-10--13-18-30_top_3-1_1277.png,p-11,220.0,576.5,33
3881,1161.0,183.0,156.80780029296875,2016-01-10:17-32-22,[206.97278],1295.0,PSI_Tray033_2016-01-10--17-32-22_top_3-1_1295.png,p-11,220.0,576.5,33
3882,1177.0,167.0,174.51548767089844,2016-01-11:09-12-38,[206.97278],1310.0,PSI_Tray033_2016-01-11--09-12-38_top_3-1_1310.png,p-11,220.0,576.5,33
3883,1184.0,160.0,165.01332092285156,2016-01-11:16-44-13,[206.97278],1325.0,PSI_Tray033_2016-01-11--16-44-13_top_3-1_1325.png,p-11,220.0,576.5,33
3884,1200.0,144.0,166.84359741210938,2016-01-12:09-04-01,[206.97278],1352.0,PSI_Tray033_2016-01-12--09-04-01_top_3-1_1352.png,p-11,220.0,576.5,33
3885,1205.0,139.0,172.35629272460938,2016-01-12:13-05-39,[206.97278],1386.0,PSI_Tray033_2016-01-12--13-05-39_top_3-1_1386.png,p-11,220.0,576.5,33
3886,1209.0,135.0,175.29818725585938,2016-01-12:17-15-18,[206.97278],1408.0,PSI_Tray033_2016-01-12--17-15-18_top_3-1_1408.png,p-11,220.0,576.5,33
3887,1224.0,120.0,180.95433044433594,2016-01-13:09-05-01,[206.97278],1421.0,PSI_Tray033_2016-01-13--09-05-01_top_3-1_1421.png,p-11,220.0,576.5,33
3888,1229.0,115.0,188.29132080078125,2016-01-13:13-17-23,[206.97278],1441.0,PSI_Tray033_2016-01-13--13-17-23_top_3-1_1441.png,p-11,220.0,576.5,33
3889,1233.0,111.0,191.66708374023438,2016-01-13:17-29-26,[206.97278],1461.0,PSI_Tray033_2016-01-13--17-29-26_top_3-1_1461.png,p-11,220.0,576.5,33
3890,1248.0,96.0,199.53488159179688,2016-01-14:09-05-01,[206.97278],1472.0,PSI_Tray033_2016-01-14--09-05-01_top_3-1_1472.png,p-11,220.0,576.5,33
3891,1253.0,91.0,206.3641357421875,2016-01-14:13-17-03,[206.97278],1492.0,PSI_Tray033_2016-01-14--13-17-03_top_3-1_1492.png,p-11,220.0,576.5,33
3892,1257.0,87.0,204.4678955078125,2016-01-14:17-17-33,[206.97278],1511.0,PSI_Tray033_2016-01-14--17-17-33_top_3-1_1511.png,p-11,220.0,576.5,33
3893,1274.0,70.0,214.6019744873047,2016-01-15:10-05-38,[206.97278],1523.0,PSI_Tray033_2016-01-15--10-05-38_top_3-1_1523.png,p-11,220.0,576.5,33
3894,1278.0,66.0,226.1612548828125,2016-01-15:14-17-25,[206.97278],1543.0,PSI_Tray033_2016-01-15--14-17-25_top_3-1_1543.png,p-11,220.0,576.5,33
3895,1282.0,62.0,230.58169555664062,2016-01-15:18-29-27,[206.97278],1563.0,PSI_Tray033_2016-01-15--18-29-27_top_3-1_1563.png,p-11,220.0,576.5,33
3896,1296.0,48.0,235.8866424560547,2016-01-16:09-05-00,[206.97278],1574.0,PSI_Tray033_2016-01-16--09-05-00_top_3-1_1574.png,p-11,220.0,576.5,33
3897,1301.0,43.0,243.47743225097656,2016-01-16:13-17-10,[206.97278],1594.0,PSI_Tray033_2016-01-16--13-17-10_top_3-1_1594.png,p-11,220.0,576.5,33
3898,1305.0,39.0,247.5234832763672,2016-01-16:17-29-19,[206.97278],1614.0,PSI_Tray033_2016-01-16--17-29-19_top_3-1_1614.png,p-11,220.0,576.5,33
3899,1320.0,24.0,258.6219177246094,2016-01-17:09-05-01,[206.97278],1625.0,PSI_Tray033_2016-01-17--09-05-01_top_3-1_1625.png,p-11,220.0,576.5,33
3900,1325.0,19.0,263.0050964355469,2016-01-17:13-17-29,[206.97278],1645.0,PSI_Tray033_2016-01-17--13-17-29_top_3-1_1645.png,p-11,220.0,576.5,33
3901,1329.0,15.0,265.0313415527344,2016-01-17:17-30-00,[206.97278],1665.0,PSI_Tray033_2016-01-17--17-30-00_top_3-1_1665.png,p-11,220.0,576.5,33
3902,1344.0,0.0,262.7193908691406,2016-01-18:09-05-03,[206.97278],1676.0,PSI_Tray033_2016-01-18--09-05-03_top_3-1_1676.png,p-11,220.0,576.5,33
3903,676.0,668.0,6.244339466094971,2015-12-14:12-55-45,[206.97278],1.0,PSI_Tray033_2015-12-14--12-55-45_top_3-2_1.png,p-12,100.0,133.4,33
3904,696.0,648.0,6.297677516937256,2015-12-15:09-05-17,[206.97278],9.0,PSI_Tray033_2015-12-15--09-05-17_top_3-2_9.png,p-12,100.0,133.4,33
3905,701.0,643.0,6.580157279968262,2015-12-15:13-35-19,[206.97278],10.0,PSI_Tray033_2015-12-15--13-35-19_top_3-2_10.png,p-12,100.0,133.4,33
3906,705.0,639.0,6.950157165527344,2015-12-15:17-44-38,[206.97278],29.0,PSI_Tray033_2015-12-15--17-44-38_top_3-2_29.png,p-12,100.0,133.4,33
3907,720.0,624.0,6.392833232879639,2015-12-16:09-05-19,[206.97278],36.0,PSI_Tray033_2015-12-16--09-05-19_top_3-2_36.png,p-12,100.0,133.4,33
3908,725.0,619.0,8.28274917602539,2015-12-16:13-14-49,[206.97278],55.0,PSI_Tray033_2015-12-16--13-14-49_top_3-2_55.png,p-12,100.0,133.4,33
3909,729.0,615.0,8.176092147827148,2015-12-16:17-16-30,[206.97278],71.0,PSI_Tray033_2015-12-16--17-16-30_top_3-2_71.png,p-12,100.0,133.4,33
3910,744.0,600.0,6.174935340881348,2015-12-17:09-05-19,[206.97278],86.0,PSI_Tray033_2015-12-17--09-05-19_top_3-2_86.png,p-12,100.0,133.4,33
3911,749.0,595.0,6.293162822723389,2015-12-17:13-15-20,[206.97278],105.0,PSI_Tray033_2015-12-17--13-15-20_top_3-2_105.png,p-12,100.0,133.4,33
3912,753.0,591.0,6.329192638397217,2015-12-17:17-28-14,[206.97278],124.0,PSI_Tray033_2015-12-17--17-28-14_top_3-2_124.png,p-12,100.0,133.4,33
3913,768.0,576.0,6.193446159362793,2015-12-18:09-05-20,[206.97278],137.0,PSI_Tray033_2015-12-18--09-05-20_top_3-2_137.png,p-12,100.0,133.4,33
3914,773.0,571.0,6.311542987823486,2015-12-18:13-15-56,[206.97278],156.0,PSI_Tray033_2015-12-18--13-15-56_top_3-2_156.png,p-12,100.0,133.4,33
3915,777.0,567.0,6.341676712036133,2015-12-18:17-16-02,[206.97278],174.0,PSI_Tray033_2015-12-18--17-16-02_top_3-2_174.png,p-12,100.0,133.4,33
3916,792.0,552.0,6.175608158111572,2015-12-19:09-05-23,[206.97278],188.0,PSI_Tray033_2015-12-19--09-05-23_top_3-2_188.png,p-12,100.0,133.4,33
3917,797.0,547.0,6.299702167510986,2015-12-19:13-16-43,[206.97278],207.0,PSI_Tray033_2015-12-19--13-16-43_top_3-2_207.png,p-12,100.0,133.4,33
3918,801.0,543.0,6.339389324188232,2015-12-19:17-17-36,[206.97278],225.0,PSI_Tray033_2015-12-19--17-17-36_top_3-2_225.png,p-12,100.0,133.4,33
3919,816.0,528.0,6.193447113037109,2015-12-20:09-05-22,[206.97278],239.0,PSI_Tray033_2015-12-20--09-05-22_top_3-2_239.png,p-12,100.0,133.4,33
3920,821.0,523.0,6.304498195648193,2015-12-20:13-17-32,[206.97278],258.0,PSI_Tray033_2015-12-20--13-17-32_top_3-2_258.png,p-12,100.0,133.4,33
3921,825.0,519.0,6.320157051086426,2015-12-20:17-19-18,[206.97278],276.0,PSI_Tray033_2015-12-20--17-19-18_top_3-2_276.png,p-12,100.0,133.4,33
3922,840.0,504.0,6.212782859802246,2015-12-21:09-05-23,[206.97278],290.0,PSI_Tray033_2015-12-21--09-05-23_top_3-2_290.png,p-12,100.0,133.4,33
3923,845.0,499.0,6.365225791931152,2015-12-21:13-18-38,[206.97278],309.0,PSI_Tray033_2015-12-21--13-18-38_top_3-2_309.png,p-12,100.0,133.4,33
3924,849.0,495.0,6.347487926483154,2015-12-21:17-21-22,[206.97278],327.0,PSI_Tray033_2015-12-21--17-21-22_top_3-2_327.png,p-12,100.0,133.4,33
3925,864.0,480.0,6.237281799316406,2015-12-22:09-05-29,[206.97278],341.0,PSI_Tray033_2015-12-22--09-05-29_top_3-2_341.png,p-12,100.0,133.4,33
3926,868.0,476.0,6.35302734375,2015-12-22:13-05-48,[206.97278],359.0,PSI_Tray033_2015-12-22--13-05-48_top_3-2_359.png,p-12,100.0,133.4,33
3927,872.0,472.0,6.432810306549072,2015-12-22:17-09-07,[206.97278],377.0,PSI_Tray033_2015-12-22--17-09-07_top_3-2_377.png,p-12,100.0,133.4,33
3928,888.0,456.0,6.295541763305664,2015-12-23:09-05-26,[206.97278],392.0,PSI_Tray033_2015-12-23--09-05-26_top_3-2_392.png,p-12,100.0,133.4,33
3929,892.0,452.0,6.378310203552246,2015-12-23:13-10-25,[206.97278],410.0,PSI_Tray033_2015-12-23--13-10-25_top_3-2_410.png,p-12,100.0,133.4,33
3930,897.0,447.0,6.431349754333496,2015-12-23:17-30-18,[206.97278],423.0,PSI_Tray033_2015-12-23--17-30-18_top_3-2_423.png,p-12,100.0,133.4,33
3931,901.0,443.0,6.356405258178711,2015-12-23:21-33-14,[206.97278],437.0,PSI_Tray033_2015-12-23--21-33-14_top_3-2_437.png,p-12,100.0,133.4,33
3932,912.0,432.0,6.289506912231445,2015-12-24:09-05-29,[206.97278],443.0,PSI_Tray033_2015-12-24--09-05-29_top_3-2_443.png,p-12,100.0,133.4,33
3933,917.0,427.0,6.435174465179443,2015-12-24:13-18-36,[206.97278],460.0,PSI_Tray033_2015-12-24--13-18-36_top_3-2_460.png,p-12,100.0,133.4,33
3934,921.0,423.0,6.514312267303467,2015-12-24:17-21-51,[206.97278],478.0,PSI_Tray033_2015-12-24--17-21-51_top_3-2_478.png,p-12,100.0,133.4,33
3935,936.0,408.0,6.327391147613525,2015-12-25:09-05-30,[206.97278],494.0,PSI_Tray033_2015-12-25--09-05-30_top_3-2_494.png,p-12,100.0,133.4,33
3936,940.0,404.0,6.489245891571045,2015-12-25:13-06-54,[206.97278],512.0,PSI_Tray033_2015-12-25--13-06-54_top_3-2_512.png,p-12,100.0,133.4,33
3937,944.0,400.0,6.70420503616333,2015-12-25:17-10-53,[206.97278],530.0,PSI_Tray033_2015-12-25--17-10-53_top_3-2_530.png,p-12,100.0,133.4,33
3938,960.0,384.0,6.453419208526611,2015-12-26:09-05-29,[206.97278],545.0,PSI_Tray033_2015-12-26--09-05-29_top_3-2_545.png,p-12,100.0,133.4,33
3939,964.0,380.0,7.605222702026367,2015-12-26:13-07-29,[206.97278],563.0,PSI_Tray033_2015-12-26--13-07-29_top_3-2_563.png,p-12,100.0,133.4,33
3940,969.0,375.0,8.23256778717041,2015-12-26:17-12-47,[206.97278],581.0,PSI_Tray033_2015-12-26--17-12-47_top_3-2_581.png,p-12,100.0,133.4,33
3941,984.0,360.0,7.001999378204346,2015-12-27:09-05-31,[206.97278],596.0,PSI_Tray033_2015-12-27--09-05-31_top_3-2_596.png,p-12,100.0,133.4,33
3942,989.0,355.0,8.631049156188965,2015-12-27:13-15-46,[206.97278],614.0,PSI_Tray033_2015-12-27--13-15-46_top_3-2_614.png,p-12,100.0,133.4,33
3943,993.0,351.0,9.124813079833984,2015-12-27:17-21-58,[206.97278],632.0,PSI_Tray033_2015-12-27--17-21-58_top_3-2_632.png,p-12,100.0,133.4,33
3944,1008.0,336.0,8.968766212463379,2015-12-28:09-05-34,[206.97278],647.0,PSI_Tray033_2015-12-28--09-05-34_top_3-2_647.png,p-12,100.0,133.4,33
3945,1012.0,332.0,11.485533714294434,2015-12-28:13-09-25,[206.97278],665.0,PSI_Tray033_2015-12-28--13-09-25_top_3-2_665.png,p-12,100.0,133.4,33
3946,1017.0,327.0,12.393134117126465,2015-12-28:17-16-39,[206.97278],683.0,PSI_Tray033_2015-12-28--17-16-39_top_3-2_683.png,p-12,100.0,133.4,33
3947,1033.0,311.0,12.435240745544434,2015-12-29:09-39-49,[206.97278],698.0,PSI_Tray033_2015-12-29--09-39-49_top_3-2_698.png,p-12,100.0,133.4,33
3948,1037.0,307.0,14.975173950195312,2015-12-29:13-44-42,[206.97278],716.0,PSI_Tray033_2015-12-29--13-44-42_top_3-2_716.png,p-12,100.0,133.4,33
3949,1041.0,303.0,16.004711151123047,2015-12-29:17-52-54,[206.97278],734.0,PSI_Tray033_2015-12-29--17-52-54_top_3-2_734.png,p-12,100.0,133.4,33
3950,1056.0,288.0,16.07370376586914,2015-12-30:09-05-45,[206.97278],749.0,PSI_Tray033_2015-12-30--09-05-45_top_3-2_749.png,p-12,100.0,133.4,33
3951,1060.0,284.0,20.673315048217773,2015-12-30:13-10-01,[206.97278],767.0,PSI_Tray033_2015-12-30--13-10-01_top_3-2_767.png,p-12,100.0,133.4,33
3952,1065.0,279.0,22.299715042114258,2015-12-30:17-16-48,[206.97278],785.0,PSI_Tray033_2015-12-30--17-16-48_top_3-2_785.png,p-12,100.0,133.4,33
3953,1080.0,264.0,22.514572143554688,2015-12-31:09-05-39,[206.97278],800.0,PSI_Tray033_2015-12-31--09-05-39_top_3-2_800.png,p-12,100.0,133.4,33
3954,1084.0,260.0,27.613073348999023,2015-12-31:13-10-38,[206.97278],818.0,PSI_Tray033_2015-12-31--13-10-38_top_3-2_818.png,p-12,100.0,133.4,33
3955,1089.0,255.0,29.224109649658203,2015-12-31:17-18-05,[206.97278],836.0,PSI_Tray033_2015-12-31--17-18-05_top_3-2_836.png,p-12,100.0,133.4,33
3956,1105.0,239.0,31.264686584472656,2016-01-01:09-35-57,[206.97278],851.0,PSI_Tray033_2016-01-01--09-35-57_top_3-2_851.png,p-12,100.0,133.4,33
3957,1129.0,215.0,43.19200134277344,2016-01-02:09-50-09,[206.97278],854.0,PSI_Tray033_2016-01-02--09-50-09_top_3-2_854.png,p-12,100.0,133.4,33
3958,1133.0,211.0,49.3741340637207,2016-01-02:13-57-59,[206.97278],872.0,PSI_Tray033_2016-01-02--13-57-59_top_3-2_872.png,p-12,100.0,133.4,33
3959,1137.0,207.0,52.48322296142578,2016-01-02:18-08-01,[206.97278],890.0,PSI_Tray033_2016-01-02--18-08-01_top_3-2_890.png,p-12,100.0,133.4,33
3960,1152.0,192.0,55.54534149169922,2016-01-03:09-05-41,[206.97278],902.0,PSI_Tray033_2016-01-03--09-05-41_top_3-2_902.png,p-12,100.0,133.4,33
3961,1157.0,187.0,65.78096771240234,2016-01-03:13-12-59,[206.97278],920.0,PSI_Tray033_2016-01-03--13-12-59_top_3-2_920.png,p-12,100.0,133.4,33
3962,1161.0,183.0,71.15203857421875,2016-01-03:17-22-18,[206.97278],938.0,PSI_Tray033_2016-01-03--17-22-18_top_3-2_938.png,p-12,100.0,133.4,33
3963,1176.0,168.0,69.4315414428711,2016-01-04:09-05-50,[206.97278],953.0,PSI_Tray033_2016-01-04--09-05-50_top_3-2_953.png,p-12,100.0,133.4,33
3964,1181.0,163.0,82.7205581665039,2016-01-04:13-15-36,[206.97278],971.0,PSI_Tray033_2016-01-04--13-15-36_top_3-2_971.png,p-12,100.0,133.4,33
3965,1185.0,159.0,86.572265625,2016-01-04:17-26-47,[206.97278],989.0,PSI_Tray033_2016-01-04--17-26-47_top_3-2_989.png,p-12,100.0,133.4,33
3966,1200.0,144.0,92.53157043457031,2016-01-05:09-05-52,[206.97278],1004.0,PSI_Tray033_2016-01-05--09-05-52_top_3-2_1004.png,p-12,100.0,133.4,33
3967,1205.0,139.0,104.15516662597656,2016-01-05:13-14-16,[206.97278],1022.0,PSI_Tray033_2016-01-05--13-14-16_top_3-2_1022.png,p-12,100.0,133.4,33
3968,1209.0,135.0,106.55474853515625,2016-01-05:17-21-56,[206.97278],1040.0,PSI_Tray033_2016-01-05--17-21-56_top_3-2_1040.png,p-12,100.0,133.4,33
3969,1225.0,119.0,113.83372497558594,2016-01-06:09-14-40,[206.97278],1055.0,PSI_Tray033_2016-01-06--09-14-40_top_3-2_1055.png,p-12,100.0,133.4,33
3970,1229.0,115.0,127.35287475585938,2016-01-06:13-21-55,[206.97278],1073.0,PSI_Tray033_2016-01-06--13-21-55_top_3-2_1073.png,p-12,100.0,133.4,33
3971,1233.0,111.0,127.93605041503906,2016-01-06:17-30-23,[206.97278],1091.0,PSI_Tray033_2016-01-06--17-30-23_top_3-2_1091.png,p-12,100.0,133.4,33
3972,1248.0,96.0,130.61077880859375,2016-01-07:09-05-46,[206.97278],1106.0,PSI_Tray033_2016-01-07--09-05-46_top_3-2_1106.png,p-12,100.0,133.4,33
3973,1253.0,91.0,139.90042114257812,2016-01-07:13-15-24,[206.97278],1124.0,PSI_Tray033_2016-01-07--13-15-24_top_3-2_1124.png,p-12,100.0,133.4,33
3974,1257.0,87.0,143.99191284179688,2016-01-07:17-25-49,[206.97278],1142.0,PSI_Tray033_2016-01-07--17-25-49_top_3-2_1142.png,p-12,100.0,133.4,33
3975,1272.0,72.0,145.3214874267578,2016-01-08:09-05-50,[206.97278],1157.0,PSI_Tray033_2016-01-08--09-05-50_top_3-2_1157.png,p-12,100.0,133.4,33
3976,1277.0,67.0,153.84132385253906,2016-01-08:13-16-31,[206.97278],1175.0,PSI_Tray033_2016-01-08--13-16-31_top_3-2_1175.png,p-12,100.0,133.4,33
3977,1281.0,63.0,159.63380432128906,2016-01-08:17-28-10,[206.97278],1193.0,PSI_Tray033_2016-01-08--17-28-10_top_3-2_1193.png,p-12,100.0,133.4,33
3978,1296.0,48.0,172.38772583007812,2016-01-09:09-05-50,[206.97278],1208.0,PSI_Tray033_2016-01-09--09-05-50_top_3-2_1208.png,p-12,100.0,133.4,33
3979,1301.0,43.0,185.36666870117188,2016-01-09:13-16-32,[206.97278],1226.0,PSI_Tray033_2016-01-09--13-16-32_top_3-2_1226.png,p-12,100.0,133.4,33
3980,1305.0,39.0,187.97430419921875,2016-01-09:17-28-29,[206.97278],1244.0,PSI_Tray033_2016-01-09--17-28-29_top_3-2_1244.png,p-12,100.0,133.4,33
3981,1320.0,24.0,188.1059112548828,2016-01-10:09-05-55,[206.97278],1259.0,PSI_Tray033_2016-01-10--09-05-55_top_3-2_1259.png,p-12,100.0,133.4,33
3982,1325.0,19.0,197.36856079101562,2016-01-10:13-18-30,[206.97278],1277.0,PSI_Tray033_2016-01-10--13-18-30_top_3-2_1277.png,p-12,100.0,133.4,33
3983,1329.0,15.0,198.60897827148438,2016-01-10:17-32-22,[206.97278],1295.0,PSI_Tray033_2016-01-10--17-32-22_top_3-2_1295.png,p-12,100.0,133.4,33
3984,1344.0,0.0,190.8086395263672,2016-01-11:09-12-38,[206.97278],1310.0,PSI_Tray033_2016-01-11--09-12-38_top_3-2_1310.png,p-12,100.0,133.4,33
3985,508.0,836.0,7.424140930175781,2015-12-14:12-55-45,[206.97278],1.0,PSI_Tray033_2015-12-14--12-55-45_top_3-3_1.png,p-13,260.0,713.7,33
3986,529.0,815.0,9.614373207092285,2015-12-15:09-05-17,[206.97278],9.0,PSI_Tray033_2015-12-15--09-05-17_top_3-3_9.png,p-13,260.0,713.7,33
3987,533.0,811.0,16.739883422851562,2015-12-15:13-35-19,[206.97278],10.0,PSI_Tray033_2015-12-15--13-35-19_top_3-3_10.png,p-13,260.0,713.7,33
3988,537.0,807.0,21.827909469604492,2015-12-15:17-44-38,[206.97278],29.0,PSI_Tray033_2015-12-15--17-44-38_top_3-3_29.png,p-13,260.0,713.7,33
3989,553.0,791.0,16.110124588012695,2015-12-16:09-05-19,[206.97278],36.0,PSI_Tray033_2015-12-16--09-05-19_top_3-3_36.png,p-13,260.0,713.7,33
3990,557.0,787.0,35.14104461669922,2015-12-16:13-14-49,[206.97278],55.0,PSI_Tray033_2015-12-16--13-14-49_top_3-3_55.png,p-13,260.0,713.7,33
3991,561.0,783.0,6.472714424133301,2015-12-16:17-16-30,[206.97278],71.0,PSI_Tray033_2015-12-16--17-16-30_top_3-3_71.png,p-13,260.0,713.7,33
3992,577.0,767.0,6.309138298034668,2015-12-17:09-05-19,[206.97278],86.0,PSI_Tray033_2015-12-17--09-05-19_top_3-3_86.png,p-13,260.0,713.7,33
3993,581.0,763.0,6.489027976989746,2015-12-17:13-15-20,[206.97278],105.0,PSI_Tray033_2015-12-17--13-15-20_top_3-3_105.png,p-13,260.0,713.7,33
3994,585.0,759.0,6.591406345367432,2015-12-17:17-28-14,[206.97278],124.0,PSI_Tray033_2015-12-17--17-28-14_top_3-3_124.png,p-13,260.0,713.7,33
3995,601.0,743.0,6.29481840133667,2015-12-18:09-05-20,[206.97278],137.0,PSI_Tray033_2015-12-18--09-05-20_top_3-3_137.png,p-13,260.0,713.7,33
3996,605.0,739.0,6.420979022979736,2015-12-18:13-15-56,[206.97278],156.0,PSI_Tray033_2015-12-18--13-15-56_top_3-3_156.png,p-13,260.0,713.7,33
3997,609.0,735.0,6.636247634887695,2015-12-18:17-16-02,[206.97278],174.0,PSI_Tray033_2015-12-18--17-16-02_top_3-3_174.png,p-13,260.0,713.7,33
3998,625.0,719.0,6.323477268218994,2015-12-19:09-05-23,[206.97278],188.0,PSI_Tray033_2015-12-19--09-05-23_top_3-3_188.png,p-13,260.0,713.7,33
3999,629.0,715.0,6.6240458488464355,2015-12-19:13-16-43,[206.97278],207.0,PSI_Tray033_2015-12-19--13-16-43_top_3-3_207.png,p-13,260.0,713.7,33
4000,633.0,711.0,6.801814079284668,2015-12-19:17-17-36,[206.97278],225.0,PSI_Tray033_2015-12-19--17-17-36_top_3-3_225.png,p-13,260.0,713.7,33
4001,649.0,695.0,6.407348155975342,2015-12-20:09-05-22,[206.97278],239.0,PSI_Tray033_2015-12-20--09-05-22_top_3-3_239.png,p-13,260.0,713.7,33
4002,653.0,691.0,6.7799906730651855,2015-12-20:13-17-32,[206.97278],258.0,PSI_Tray033_2015-12-20--13-17-32_top_3-3_258.png,p-13,260.0,713.7,33
4003,657.0,687.0,6.891896724700928,2015-12-20:17-19-18,[206.97278],276.0,PSI_Tray033_2015-12-20--17-19-18_top_3-3_276.png,p-13,260.0,713.7,33
4004,673.0,671.0,6.465946197509766,2015-12-21:09-05-23,[206.97278],290.0,PSI_Tray033_2015-12-21--09-05-23_top_3-3_290.png,p-13,260.0,713.7,33
4005,677.0,667.0,7.084444522857666,2015-12-21:13-18-38,[206.97278],309.0,PSI_Tray033_2015-12-21--13-18-38_top_3-3_309.png,p-13,260.0,713.7,33
4006,681.0,663.0,7.278257846832275,2015-12-21:17-21-22,[206.97278],327.0,PSI_Tray033_2015-12-21--17-21-22_top_3-3_327.png,p-13,260.0,713.7,33
4007,697.0,647.0,6.3539137840271,2015-12-22:09-05-29,[206.97278],341.0,PSI_Tray033_2015-12-22--09-05-29_top_3-3_341.png,p-13,260.0,713.7,33
4008,701.0,643.0,7.20637845993042,2015-12-22:13-05-48,[206.97278],359.0,PSI_Tray033_2015-12-22--13-05-48_top_3-3_359.png,p-13,260.0,713.7,33
4009,705.0,639.0,7.395771026611328,2015-12-22:17-09-07,[206.97278],377.0,PSI_Tray033_2015-12-22--17-09-07_top_3-3_377.png,p-13,260.0,713.7,33
4010,721.0,623.0,6.710480690002441,2015-12-23:09-05-26,[206.97278],392.0,PSI_Tray033_2015-12-23--09-05-26_top_3-3_392.png,p-13,260.0,713.7,33
4011,725.0,619.0,7.372498512268066,2015-12-23:13-10-25,[206.97278],410.0,PSI_Tray033_2015-12-23--13-10-25_top_3-3_410.png,p-13,260.0,713.7,33
4012,729.0,615.0,7.585273742675781,2015-12-23:17-30-18,[206.97278],423.0,PSI_Tray033_2015-12-23--17-30-18_top_3-3_423.png,p-13,260.0,713.7,33
4013,733.0,611.0,7.1758317947387695,2015-12-23:21-33-14,[206.97278],437.0,PSI_Tray033_2015-12-23--21-33-14_top_3-3_437.png,p-13,260.0,713.7,33
